,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,Opposing Odds
202,202,2023-11-06T12:00:00Z,Houston Rockets vs Sacramento Kings,draftkings,Houston Rockets,-125,0.5555555555555556,105
203,203,2023-11-06T12:00:00Z,Houston Rockets vs Sacramento Kings,draftkings,Sacramento Kings,105,0.4878048780487805,-125
204,204,2023-11-06T12:00:00Z,Denver Nuggets vs New Orleans Pelicans,draftkings,Denver Nuggets,-238,0.7041420118343196,195
205,205,2023-11-06T12:00:00Z,Denver Nuggets vs New Orleans Pelicans,draftkings,New Orleans Pelicans,195,0.3389830508474576,-238
206,206,2023-11-08T12:00:00Z,Philadelphia 76ers vs Boston Celtics,draftkings,Boston Celtics,-135,0.574468085106383,114
207,207,2023-11-08T12:00:00Z,Philadelphia 76ers vs Boston Celtics,draftkings,Philadelphia 76ers,114,0.4672897196261682,-135
208,208,2023-11-08T12:00:00Z,Charlotte Hornets vs Washington Wizards,draftkings,Charlotte Hornets,-148,0.5967741935483871,124
209,209,2023-11-08T12:00:00Z,Charlotte Hornets vs Washington Wizards,draftkings,Washington Wizards,124,0.44642857142857145,-148
210,210,2023-11-08T12:00:00Z,Indiana Pacers vs Utah Jazz,draftkings,Indiana Pacers,-245,0.7101449275362319,200
211,211,2023-11-08T12:00:00Z,Indiana Pacers vs Utah Jazz,draftkings,Utah Jazz,200,0.3333333333333333,-245
212,212,2023-11-08T12:00:00Z,Brooklyn Nets vs Los Angeles Clippers,draftkings,Brooklyn Nets,154,0.3937007874015748,-185
213,213,2023-11-08T12:00:00Z,Brooklyn Nets vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-185,0.6491228070175439,154
214,214,2023-11-08T12:00:00Z,New York Knicks vs San Antonio Spurs,draftkings,New York Knicks,-410,0.803921568627451,320
215,215,2023-11-08T12:00:00Z,New York Knicks vs San Antonio Spurs,draftkings,San Antonio Spurs,320,0.23809523809523808,-410
216,216,2023-11-08T12:00:00Z,Chicago Bulls vs Phoenix Suns,draftkings,Chicago Bulls,-112,0.5283018867924528,-108
217,217,2023-11-08T12:00:00Z,Chicago Bulls vs Phoenix Suns,draftkings,Phoenix Suns,-108,0.5192307692307693,-112
218,218,2023-11-08T12:00:00Z,Oklahoma City Thunder vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-135,0.574468085106383,114
219,219,2023-11-08T12:00:00Z,Oklahoma City Thunder vs Cleveland Cavaliers,draftkings,Oklahoma City Thunder,114,0.4672897196261682,-135
220,220,2023-11-08T12:00:00Z,Milwaukee Bucks vs Detroit Pistons,draftkings,Detroit Pistons,525,0.16,-750
221,221,2023-11-08T12:00:00Z,Milwaukee Bucks vs Detroit Pistons,draftkings,Milwaukee Bucks,-750,0.8823529411764706,525
222,222,2023-11-08T12:00:00Z,Houston Rockets vs Los Angeles Lakers,draftkings,Houston Rockets,120,0.45454545454545453,-142
223,223,2023-11-08T12:00:00Z,Houston Rockets vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-142,0.5867768595041323,120
224,224,2023-11-08T12:00:00Z,Minnesota Timberwolves vs New Orleans Pelicans,draftkings,Minnesota Timberwolves,-290,0.7435897435897436,235
225,225,2023-11-08T12:00:00Z,Minnesota Timberwolves vs New Orleans Pelicans,draftkings,New Orleans Pelicans,235,0.29850746268656714,-290
226,226,2023-11-08T12:00:00Z,Memphis Grizzlies vs Miami Heat,draftkings,Memphis Grizzlies,114,0.4672897196261682,-135
227,227,2023-11-08T12:00:00Z,Memphis Grizzlies vs Miami Heat,draftkings,Miami Heat,-135,0.574468085106383,114
228,228,2023-11-08T12:00:00Z,Dallas Mavericks vs Toronto Raptors,draftkings,Dallas Mavericks,-218,0.6855345911949685,180
229,229,2023-11-08T12:00:00Z,Dallas Mavericks vs Toronto Raptors,draftkings,Toronto Raptors,180,0.35714285714285715,-218
230,230,2023-11-08T12:00:00Z,Denver Nuggets vs Golden State Warriors,draftkings,Denver Nuggets,-166,0.6240601503759399,140
231,231,2023-11-08T12:00:00Z,Denver Nuggets vs Golden State Warriors,draftkings,Golden State Warriors,140,0.4166666666666667,-166
232,232,2023-11-08T12:00:00Z,Sacramento Kings vs Portland Trail Blazers,draftkings,Portland Trail Blazers,260,0.2777777777777778,-325
233,233,2023-11-08T12:00:00Z,Sacramento Kings vs Portland Trail Blazers,draftkings,Sacramento Kings,-325,0.7647058823529411,260
234,234,2023-11-09T12:00:00Z,Indiana Pacers vs Milwaukee Bucks,draftkings,Indiana Pacers,150,0.4,-180
235,235,2023-11-09T12:00:00Z,Indiana Pacers vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-180,0.6428571428571429,150
236,236,2023-11-09T12:00:00Z,Orlando Magic vs Atlanta Hawks,draftkings,Atlanta Hawks,-148,0.5967741935483871,124
237,237,2023-11-09T12:00:00Z,Orlando Magic vs Atlanta Hawks,draftkings,Orlando Magic,124,0.44642857142857145,-148
238,238,2023-11-10T12:00:00Z,Washington Wizards vs Charlotte Hornets,draftkings,Charlotte Hornets,110,0.47619047619047616,-130
239,239,2023-11-10T12:00:00Z,Washington Wizards vs Charlotte Hornets,draftkings,Washington Wizards,-130,0.5652173913043478,110
240,240,2023-11-10T12:00:00Z,Detroit Pistons vs Philadelphia 76ers,draftkings,Detroit Pistons,270,0.2702702702702703,-340
241,241,2023-11-10T12:00:00Z,Detroit Pistons vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-340,0.7727272727272727,270
242,242,2023-11-10T12:00:00Z,Boston Celtics vs Brooklyn Nets,draftkings,Boston Celtics,-520,0.8387096774193549,390
243,243,2023-11-10T12:00:00Z,Boston Celtics vs Brooklyn Nets,draftkings,Brooklyn Nets,390,0.20408163265306123,-520
244,244,2023-11-10T12:00:00Z,Houston Rockets vs New Orleans Pelicans,draftkings,Houston Rockets,-130,0.5652173913043478,110
245,245,2023-11-10T12:00:00Z,Houston Rockets vs New Orleans Pelicans,draftkings,New Orleans Pelicans,110,0.47619047619047616,-130
246,246,2023-11-10T12:00:00Z,Memphis Grizzlies vs Utah Jazz,draftkings,Memphis Grizzlies,-185,0.6491228070175439,154
247,247,2023-11-10T12:00:00Z,Memphis Grizzlies vs Utah Jazz,draftkings,Utah Jazz,154,0.3937007874015748,-185
248,248,2023-11-10T12:00:00Z,San Antonio Spurs vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-265,0.726027397260274,215
249,249,2023-11-10T12:00:00Z,San Antonio Spurs vs Minnesota Timberwolves,draftkings,San Antonio Spurs,215,0.31746031746031744,-265
250,250,2023-11-10T12:00:00Z,Dallas Mavericks vs Los Angeles Clippers,draftkings,Dallas Mavericks,-122,0.5495495495495496,102
251,251,2023-11-10T12:00:00Z,Dallas Mavericks vs Los Angeles Clippers,draftkings,Los Angeles Clippers,102,0.49504950495049505,-122
252,252,2023-11-10T12:00:00Z,Phoenix Suns vs Los Angeles Lakers,draftkings,Los Angeles Lakers,140,0.4166666666666667,-166
253,253,2023-11-10T12:00:00Z,Phoenix Suns vs Los Angeles Lakers,draftkings,Phoenix Suns,-166,0.6240601503759399,140
254,254,2023-11-10T12:00:00Z,Sacramento Kings vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-130,0.5652173913043478,110
255,255,2023-11-10T12:00:00Z,Sacramento Kings vs Oklahoma City Thunder,draftkings,Sacramento Kings,110,0.47619047619047616,-130
256,256,2023-11-11T12:00:00Z,Orlando Magic vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-162,0.6183206106870229,136
257,257,2023-11-11T12:00:00Z,Orlando Magic vs Milwaukee Bucks,draftkings,Orlando Magic,136,0.423728813559322,-162
258,258,2023-11-11T12:00:00Z,Boston Celtics vs Toronto Raptors,draftkings,Boston Celtics,-345,0.7752808988764045,275
259,259,2023-11-11T12:00:00Z,Boston Celtics vs Toronto Raptors,draftkings,Toronto Raptors,275,0.26666666666666666,-345
260,260,2023-11-11T12:00:00Z,Atlanta Hawks vs Miami Heat,draftkings,Atlanta Hawks,-185,0.6491228070175439,154
261,261,2023-11-11T12:00:00Z,Atlanta Hawks vs Miami Heat,draftkings,Miami Heat,154,0.3937007874015748,-185
262,262,2023-11-11T12:00:00Z,Golden State Warriors vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,145,0.40816326530612246,-175
263,263,2023-11-11T12:00:00Z,Golden State Warriors vs Cleveland Cavaliers,draftkings,Golden State Warriors,-175,0.6363636363636364,145
264,264,2023-11-12T12:00:00Z,New York Knicks vs Charlotte Hornets,draftkings,Charlotte Hornets,350,0.2222222222222222,-455
265,265,2023-11-12T12:00:00Z,New York Knicks vs Charlotte Hornets,draftkings,New York Knicks,-455,0.8198198198198198,350
266,266,2023-11-12T12:00:00Z,Brooklyn Nets vs Washington Wizards,draftkings,Brooklyn Nets,-270,0.7297297297297297,220
267,267,2023-11-12T12:00:00Z,Brooklyn Nets vs Washington Wizards,draftkings,Washington Wizards,220,0.3125,-270
268,268,2023-11-12T12:00:00Z,Los Angeles Clippers vs Memphis Grizzlies,draftkings,Los Angeles Clippers,-375,0.7894736842105263,295
269,269,2023-11-12T12:00:00Z,Los Angeles Clippers vs Memphis Grizzlies,draftkings,Memphis Grizzlies,295,0.25316455696202533,-375
270,270,2023-11-12T12:00:00Z,Philadelphia 76ers vs Indiana Pacers,draftkings,Indiana Pacers,215,0.31746031746031744,-265
271,271,2023-11-12T12:00:00Z,Philadelphia 76ers vs Indiana Pacers,draftkings,Philadelphia 76ers,-265,0.726027397260274,215
272,272,2023-11-12T12:00:00Z,San Antonio Spurs vs Miami Heat,draftkings,Miami Heat,-125,0.5555555555555556,105
273,273,2023-11-12T12:00:00Z,San Antonio Spurs vs Miami Heat,draftkings,San Antonio Spurs,105,0.4878048780487805,-125
274,274,2023-11-12T12:00:00Z,Chicago Bulls vs Detroit Pistons,draftkings,Chicago Bulls,-310,0.7560975609756098,250
275,275,2023-11-12T12:00:00Z,Chicago Bulls vs Detroit Pistons,draftkings,Detroit Pistons,250,0.2857142857142857,-310
276,276,2023-11-12T12:00:00Z,New Orleans Pelicans vs Dallas Mavericks,draftkings,Dallas Mavericks,-142,0.5867768595041323,120
277,277,2023-11-12T12:00:00Z,New Orleans Pelicans vs Dallas Mavericks,draftkings,New Orleans Pelicans,120,0.45454545454545453,-142
278,278,2023-11-12T12:00:00Z,Houston Rockets vs Denver Nuggets,draftkings,Denver Nuggets,-175,0.6363636363636364,145
279,279,2023-11-12T12:00:00Z,Houston Rockets vs Denver Nuggets,draftkings,Houston Rockets,145,0.40816326530612246,-175
280,280,2023-11-12T12:00:00Z,Phoenix Suns vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,120,0.45454545454545453,-142
281,281,2023-11-12T12:00:00Z,Phoenix Suns vs Oklahoma City Thunder,draftkings,Phoenix Suns,-142,0.5867768595041323,120
282,282,2023-11-12T12:00:00Z,Golden State Warriors vs Minnesota Timberwolves,draftkings,Golden State Warriors,-125,0.5555555555555556,105
283,283,2023-11-12T12:00:00Z,Golden State Warriors vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,105,0.4878048780487805,-125
284,284,2023-11-12T12:00:00Z,Los Angeles Lakers vs Portland Trail Blazers,draftkings,Los Angeles Lakers,-455,0.8198198198198198,350
285,285,2023-11-12T12:00:00Z,Los Angeles Lakers vs Portland Trail Blazers,draftkings,Portland Trail Blazers,350,0.2222222222222222,-455
286,286,2023-11-13T12:00:00Z,Toronto Raptors vs Washington Wizards,draftkings,Toronto Raptors,-440,0.8148148148148148,340
287,287,2023-11-13T12:00:00Z,Toronto Raptors vs Washington Wizards,draftkings,Washington Wizards,340,0.22727272727272727,-440
288,288,2023-11-13T12:00:00Z,Milwaukee Bucks vs Chicago Bulls,draftkings,Chicago Bulls,275,0.26666666666666666,-345
289,289,2023-11-13T12:00:00Z,Milwaukee Bucks vs Chicago Bulls,draftkings,Milwaukee Bucks,-345,0.7752808988764045,275
290,290,2023-11-13T12:00:00Z,Boston Celtics vs New York Knicks,draftkings,Boston Celtics,-410,0.803921568627451,320
291,291,2023-11-13T12:00:00Z,Boston Celtics vs New York Knicks,draftkings,New York Knicks,320,0.23809523809523808,-410
292,292,2023-11-13T12:00:00Z,Sacramento Kings vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-148,0.5967741935483871,124
293,293,2023-11-13T12:00:00Z,Sacramento Kings vs Cleveland Cavaliers,draftkings,Sacramento Kings,124,0.44642857142857145,-148
294,294,2023-11-14T12:00:00Z,Detroit Pistons vs Atlanta Hawks,draftkings,Atlanta Hawks,-185,0.6491228070175439,154
295,295,2023-11-14T12:00:00Z,Detroit Pistons vs Atlanta Hawks,draftkings,Detroit Pistons,154,0.3937007874015748,-185
296,296,2023-11-14T12:00:00Z,Charlotte Hornets vs Miami Heat,draftkings,Charlotte Hornets,130,0.43478260869565216,-155
297,297,2023-11-14T12:00:00Z,Charlotte Hornets vs Miami Heat,draftkings,Miami Heat,-155,0.6078431372549019,130
298,298,2023-11-14T12:00:00Z,Philadelphia 76ers vs Indiana Pacers,draftkings,Indiana Pacers,185,0.3508771929824561,-225
299,299,2023-11-14T12:00:00Z,Philadelphia 76ers vs Indiana Pacers,draftkings,Philadelphia 76ers,-225,0.6923076923076923,185
300,300,2023-11-14T12:00:00Z,Oklahoma City Thunder vs San Antonio Spurs,draftkings,Oklahoma City Thunder,-410,0.803921568627451,320
301,301,2023-11-14T12:00:00Z,Oklahoma City Thunder vs San Antonio Spurs,draftkings,San Antonio Spurs,320,0.23809523809523808,-410
302,302,2023-11-14T12:00:00Z,Brooklyn Nets vs Orlando Magic,draftkings,Brooklyn Nets,-135,0.574468085106383,110
303,303,2023-11-14T12:00:00Z,Brooklyn Nets vs Orlando Magic,draftkings,Orlando Magic,110,0.47619047619047616,-135
304,304,2023-11-14T12:00:00Z,New Orleans Pelicans vs Dallas Mavericks,draftkings,Dallas Mavericks,-162,0.6183206106870229,136
305,305,2023-11-14T12:00:00Z,New Orleans Pelicans vs Dallas Mavericks,draftkings,New Orleans Pelicans,136,0.423728813559322,-162
306,306,2023-11-14T12:00:00Z,Utah Jazz vs Portland Trail Blazers,draftkings,Portland Trail Blazers,210,0.3225806451612903,-258
307,307,2023-11-14T12:00:00Z,Utah Jazz vs Portland Trail Blazers,draftkings,Utah Jazz,-258,0.7206703910614525,210
308,308,2023-11-14T12:00:00Z,Denver Nuggets vs Los Angeles Clippers,draftkings,Denver Nuggets,-238,0.7041420118343196,195
309,309,2023-11-14T12:00:00Z,Denver Nuggets vs Los Angeles Clippers,draftkings,Los Angeles Clippers,195,0.3389830508474576,-238
310,310,2023-11-14T12:00:00Z,Golden State Warriors vs Minnesota Timberwolves,draftkings,Golden State Warriors,-130,0.5652173913043478,110
311,311,2023-11-14T12:00:00Z,Golden State Warriors vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,110,0.47619047619047616,-130
312,312,2023-11-14T12:00:00Z,Los Angeles Lakers vs Memphis Grizzlies,draftkings,Los Angeles Lakers,-205,0.6721311475409836,170
313,313,2023-11-14T12:00:00Z,Los Angeles Lakers vs Memphis Grizzlies,draftkings,Memphis Grizzlies,170,0.37037037037037035,-205
314,314,2023-11-15T12:00:00Z,Washington Wizards vs Dallas Mavericks,draftkings,Dallas Mavericks,-230,0.696969696969697,190
315,315,2023-11-15T12:00:00Z,Washington Wizards vs Dallas Mavericks,draftkings,Washington Wizards,190,0.3448275862068966,-230
316,316,2023-11-15T12:00:00Z,Atlanta Hawks vs New York Knicks,draftkings,Atlanta Hawks,-110,0.5238095238095238,-110
317,317,2023-11-15T12:00:00Z,Atlanta Hawks vs New York Knicks,draftkings,New York Knicks,-110,0.5238095238095238,-110
318,318,2023-11-15T12:00:00Z,Philadelphia 76ers vs Boston Celtics,draftkings,Boston Celtics,-162,0.6183206106870229,136
319,319,2023-11-15T12:00:00Z,Philadelphia 76ers vs Boston Celtics,draftkings,Philadelphia 76ers,136,0.423728813559322,-162
320,320,2023-11-15T12:00:00Z,Toronto Raptors vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-185,0.6491228070175439,154
321,321,2023-11-15T12:00:00Z,Toronto Raptors vs Milwaukee Bucks,draftkings,Toronto Raptors,154,0.3937007874015748,-185
322,322,2023-11-15T12:00:00Z,Chicago Bulls vs Orlando Magic,draftkings,Chicago Bulls,-135,0.574468085106383,114
323,323,2023-11-15T12:00:00Z,Chicago Bulls vs Orlando Magic,draftkings,Orlando Magic,114,0.4672897196261682,-135
324,324,2023-11-15T12:00:00Z,Phoenix Suns vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,180,0.35714285714285715,-218
325,325,2023-11-15T12:00:00Z,Phoenix Suns vs Minnesota Timberwolves,draftkings,Phoenix Suns,-218,0.6855345911949685,180
326,326,2023-11-15T12:00:00Z,Los Angeles Lakers vs Sacramento Kings,draftkings,Los Angeles Lakers,-110,0.5238095238095238,-110
327,327,2023-11-15T12:00:00Z,Los Angeles Lakers vs Sacramento Kings,draftkings,Sacramento Kings,-110,0.5238095238095238,-110
328,328,2023-11-15T12:00:00Z,Portland Trail Blazers vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-440,0.8148148148148148,340
329,329,2023-11-15T12:00:00Z,Portland Trail Blazers vs Cleveland Cavaliers,draftkings,Portland Trail Blazers,340,0.22727272727272727,-440
330,330,2023-11-16T12:00:00Z,Miami Heat vs Brooklyn Nets,draftkings,Brooklyn Nets,145,0.40816326530612246,-175
331,331,2023-11-16T12:00:00Z,Miami Heat vs Brooklyn Nets,draftkings,Miami Heat,-175,0.6363636363636364,145
332,332,2023-11-16T12:00:00Z,Golden State Warriors vs Oklahoma City Thunder,draftkings,Golden State Warriors,124,0.44642857142857145,-148
333,333,2023-11-16T12:00:00Z,Golden State Warriors vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-148,0.5967741935483871,124
334,334,2023-11-17T12:00:00Z,Charlotte Hornets vs Milwaukee Bucks,draftkings,Charlotte Hornets,260,0.2777777777777778,-325
335,335,2023-11-17T12:00:00Z,Charlotte Hornets vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-325,0.7647058823529411,260
336,336,2023-11-17T12:00:00Z,Washington Wizards vs New York Knicks,draftkings,New York Knicks,-278,0.7354497354497355,225
337,337,2023-11-17T12:00:00Z,Washington Wizards vs New York Knicks,draftkings,Washington Wizards,225,0.3076923076923077,-278
338,338,2023-11-17T12:00:00Z,Atlanta Hawks vs Philadelphia 76ers,draftkings,Atlanta Hawks,-118,0.5412844036697247,-102
339,339,2023-11-17T12:00:00Z,Atlanta Hawks vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-102,0.504950495049505,-118
340,340,2023-11-17T12:00:00Z,Toronto Raptors vs Boston Celtics,draftkings,Boston Celtics,-258,0.7206703910614525,210
341,341,2023-11-17T12:00:00Z,Toronto Raptors vs Boston Celtics,draftkings,Toronto Raptors,210,0.3225806451612903,-258
342,342,2023-11-17T12:00:00Z,Cleveland Cavaliers vs Detroit Pistons,draftkings,Cleveland Cavaliers,-360,0.782608695652174,285
343,343,2023-11-17T12:00:00Z,Cleveland Cavaliers vs Detroit Pistons,draftkings,Detroit Pistons,285,0.2597402597402597,-360
344,344,2023-11-17T12:00:00Z,San Antonio Spurs vs Sacramento Kings,draftkings,Sacramento Kings,-278,0.7354497354497355,225
345,345,2023-11-17T12:00:00Z,San Antonio Spurs vs Sacramento Kings,draftkings,San Antonio Spurs,225,0.3076923076923077,-278
346,346,2023-11-17T12:00:00Z,Chicago Bulls vs Orlando Magic,draftkings,Chicago Bulls,-125,0.5555555555555556,105
347,347,2023-11-17T12:00:00Z,Chicago Bulls vs Orlando Magic,draftkings,Orlando Magic,105,0.4878048780487805,-125
348,348,2023-11-17T12:00:00Z,New Orleans Pelicans vs Denver Nuggets,draftkings,Denver Nuggets,-175,0.6363636363636364,145
349,349,2023-11-17T12:00:00Z,New Orleans Pelicans vs Denver Nuggets,draftkings,New Orleans Pelicans,145,0.40816326530612246,-175
350,350,2023-11-17T12:00:00Z,Portland Trail Blazers vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-310,0.7560975609756098,250
351,351,2023-11-17T12:00:00Z,Portland Trail Blazers vs Los Angeles Lakers,draftkings,Portland Trail Blazers,250,0.2857142857142857,-310
352,352,2023-11-17T12:00:00Z,Utah Jazz vs Phoenix Suns,draftkings,Phoenix Suns,-205,0.6721311475409836,170
353,353,2023-11-17T12:00:00Z,Utah Jazz vs Phoenix Suns,draftkings,Utah Jazz,170,0.37037037037037035,-205
354,354,2023-11-17T12:00:00Z,Los Angeles Clippers vs Houston Rockets,draftkings,Houston Rockets,195,0.3389830508474576,-238
355,355,2023-11-17T12:00:00Z,Los Angeles Clippers vs Houston Rockets,draftkings,Los Angeles Clippers,-238,0.7041420118343196,195
356,356,2023-11-18T12:00:00Z,Charlotte Hornets vs New York Knicks,draftkings,Charlotte Hornets,220,0.3125,-270
357,357,2023-11-18T12:00:00Z,Charlotte Hornets vs New York Knicks,draftkings,New York Knicks,-270,0.7297297297297297,220
358,358,2023-11-18T12:00:00Z,New Orleans Pelicans vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-205,0.6721311475409836,170
359,359,2023-11-18T12:00:00Z,New Orleans Pelicans vs Minnesota Timberwolves,draftkings,New Orleans Pelicans,170,0.37037037037037035,-205
360,360,2023-11-18T12:00:00Z,Chicago Bulls vs Miami Heat,draftkings,Chicago Bulls,130,0.43478260869565216,-155
361,361,2023-11-18T12:00:00Z,Chicago Bulls vs Miami Heat,draftkings,Miami Heat,-155,0.6078431372549019,130
362,362,2023-11-18T12:00:00Z,Milwaukee Bucks vs Dallas Mavericks,draftkings,Dallas Mavericks,120,0.45454545454545453,-142
363,363,2023-11-18T12:00:00Z,Milwaukee Bucks vs Dallas Mavericks,draftkings,Milwaukee Bucks,-142,0.5867768595041323,120
364,364,2023-11-18T12:00:00Z,San Antonio Spurs vs Memphis Grizzlies,draftkings,Memphis Grizzlies,-148,0.5967741935483871,124
365,365,2023-11-18T12:00:00Z,San Antonio Spurs vs Memphis Grizzlies,draftkings,San Antonio Spurs,124,0.44642857142857145,-148
366,366,2023-11-18T12:00:00Z,Golden State Warriors vs Oklahoma City Thunder,draftkings,Golden State Warriors,130,0.43478260869565216,-155
